review_id,employee_id,review_year,kpi_score,productivity_score,attendance_score,leadership_score,teamwork_score,final_performance_score,performance_category
1471,1706,2024,81.5,82.8,93.1,85.5,86.4,85.4,Exceeds
1472,1707,2022,82.7,84.0,88.4,77.3,83.5,83.4,Meets
1473,1707,2023,87.4,80.0,77.2,74.0,81.0,80.9,Meets
1474,1707,2024,74.2,74.6,69.7,73.9,76.4,73.7,Needs Improvement
1475,1708,2024,85.6,86.4,88.9,81.8,93.1,87.0,Exceeds
1476,1709,2024,88.9,91.0,94.8,84.9,92.9,90.5,Outstanding
1477,1710,2022,84.9,74.0,77.3,85.6,78.0,80.3,Meets
1478,1710,2023,100.0,100.0,100.0,100.0,100.0,100.0,Outstanding
1479,1710,2024,75.9,71.7,74.6,81.8,75.9,75.7,Meets
1480,1711,2022,88.4,81.6,82.5,84.7,88.2,85.3,Exceeds
1481,1711,2023,82.9,78.9,78.4,85.7,85.2,82.0,Meets
1482,1711,2024,90.5,78.4,88.7,90.0,90.4,87.6,Exceeds
1483,1713,2022,82.2,76.9,79.8,77.1,79.8,79.5,Meets
1484,1713,2023,93.5,90.7,95.0,85.6,90.4,91.6,Outstanding
1485,1713,2024,78.4,76.4,69.8,74.2,72.9,74.8,Needs Improvement
1486,1714,2023,81.9,74.6,70.8,78.2,77.0,76.9,Meets
1487,1714,2024,91.5,79.1,78.8,78.2,90.2,84.3,Meets
1488,1715,2022,86.6,84.7,86.8,88.3,79.4,85.4,Exceeds
1489,1715,2023,82.3,76.0,85.4,78.5,81.0,80.9,Meets
1490,1715,2024,63.1,66.5,74.5,74.6,67.2,68.4,Needs Improvement
1491,1716,2023,89.2,82.3,80.2,92.1,83.2,85.6,Exceeds
1492,1716,2024,85.7,81.0,85.1,78.1,88.6,83.9,Meets
1493,1717,2023,91.0,91.5,99.3,95.1,86.6,92.7,Outstanding
1494,1717,2024,76.8,76.9,86.8,69.4,85.0,78.9,Meets
1495,1718,2024,88.0,84.4,84.6,78.9,79.4,83.9,Meets
1496,1719,2022,58.6,58.8,54.7,61.1,60.2,58.5,Needs Improvement
1497,1719,2023,87.0,83.2,83.3,86.2,81.9,84.6,Meets
1498,1719,2024,97.4,90.2,91.3,82.2,98.0,92.6,Outstanding
1499,1720,2022,84.2,82.5,92.8,75.2,87.3,84.7,Meets
1500,1720,2023,83.2,81.1,78.2,77.4,76.1,79.8,Meets
1501,1720,2024,80.4,86.8,90.9,82.0,84.1,84.6,Meets
1502,1721,2022,70.6,78.5,71.6,75.6,81.0,74.7,Needs Improvement
1503,1721,2023,82.1,80.9,77.7,90.9,88.6,83.3,Meets
1504,1721,2024,68.8,67.8,67.4,68.9,72.2,68.8,Needs Improvement
1505,1722,2022,84.7,81.5,83.2,83.0,76.8,82.3,Meets
1506,1722,2023,67.4,74.3,69.4,72.0,77.9,71.4,Needs Improvement
1507,1722,2024,70.6,71.3,79.0,74.3,67.0,72.4,Needs Improvement
1508,1723,2022,80.2,83.2,78.8,69.0,84.9,79.5,Meets
1509,1723,2023,84.7,81.9,78.4,78.0,74.1,80.3,Meets
1510,1723,2024,71.6,66.0,80.0,65.8,71.1,71.2,Needs Improvement
1511,1724,2023,74.2,69.6,62.5,69.8,67.1,69.2,Needs Improvement
1512,1724,2024,67.9,58.4,68.3,68.2,63.8,65.5,Needs Improvement
1513,1725,2022,100.0,100.0,100.0,100.0,100.0,100.0,Outstanding
1514,1725,2023,78.5,80.6,86.1,79.8,79.9,80.8,Meets
1515,1725,2024,77.1,69.8,76.1,75.8,72.3,74.5,Needs Improvement
1516,1726,2022,61.0,60.8,62.1,55.8,60.2,60.3,Needs Improvement
1517,1726,2023,79.2,73.5,68.4,66.4,74.7,73.3,Needs Improvement
1518,1726,2024,78.5,65.5,70.2,68.1,75.3,72.2,Needs Improvement
1519,1728,2024,95.9,92.3,90.9,82.9,91.4,91.6,Outstanding
1520,1729,2022,92.4,83.5,83.8,81.7,90.2,87.0,Exceeds
1521,1729,2023,65.8,54.8,53.0,63.1,65.5,60.6,Needs Improvement
1522,1729,2024,70.5,77.7,78.0,83.1,76.2,76.2,Meets
1523,1730,2022,90.1,84.8,86.2,88.2,92.0,88.3,Exceeds
1524,1730,2023,78.7,73.3,81.0,74.9,71.6,76.4,Meets
1525,1730,2024,73.4,63.0,77.9,74.6,66.6,71.4,Needs Improvement
1526,1733,2022,84.5,83.5,87.0,85.4,84.3,84.9,Meets
1527,1733,2023,80.6,81.8,83.3,76.5,86.3,81.6,Meets
1528,1733,2024,95.4,91.4,86.8,86.1,89.1,90.5,Outstanding
1529,1734,2024,80.9,78.2,87.1,80.4,82.7,81.8,Meets
1530,1735,2024,82.5,82.2,82.7,82.1,76.8,81.6,Meets
1531,1736,2022,82.8,86.2,89.3,74.9,84.4,83.8,Meets
1532,1736,2023,78.4,81.8,90.6,72.1,77.7,80.5,Meets
1533,1736,2024,88.3,79.4,90.7,78.2,82.3,84.6,Meets
1534,1738,2022,69.1,71.7,75.8,61.6,78.9,71.3,Needs Improvement
1535,1738,2023,86.5,75.9,80.3,77.5,82.1,81.1,Meets
1536,1738,2024,67.8,69.5,65.2,65.5,69.6,67.5,Needs Improvement
1537,1739,2024,82.8,79.9,83.9,81.2,75.9,81.2,Meets
1538,1740,2023,89.1,82.7,91.8,78.5,89.1,86.8,Exceeds
1539,1740,2024,79.1,76.9,81.2,75.3,79.7,78.6,Meets
1540,1741,2024,64.4,71.9,72.0,60.4,74.8,68.4,Needs Improvement
1541,1744,2022,80.9,77.4,80.9,73.2,71.5,77.6,Meets
1542,1744,2023,80.4,81.4,74.9,75.2,79.0,78.5,Meets
1543,1744,2024,74.3,74.0,62.4,72.7,69.3,70.9,Needs Improvement
1544,1745,2022,84.3,77.5,88.9,74.4,81.6,82.0,Meets
1545,1745,2023,84.8,74.4,72.5,79.5,84.8,79.5,Meets
1546,1745,2024,84.8,82.9,81.7,84.5,90.7,84.6,Meets
1547,1746,2023,100.0,97.0,88.3,94.5,96.8,95.8,Outstanding
1548,1746,2024,99.1,99.2,99.9,93.1,100.0,98.5,Outstanding
1549,1747,2022,81.3,82.1,82.6,86.9,84.3,83.0,Meets
1550,1747,2023,77.1,75.1,81.8,72.6,81.5,77.6,Meets
1551,1747,2024,84.7,85.0,89.5,81.6,87.0,85.6,Exceeds
1552,1749,2024,74.2,67.9,69.2,66.2,79.2,71.5,Needs Improvement
1553,1750,2022,95.5,86.6,89.4,89.0,86.3,90.1,Outstanding
1554,1750,2023,100.0,98.8,100.0,100.0,100.0,99.8,Outstanding
1555,1750,2024,90.2,82.6,91.9,85.5,89.6,88.2,Exceeds
1556,1751,2022,93.4,84.5,88.3,83.9,85.8,88.0,Exceeds
1557,1751,2023,76.0,68.9,68.5,66.8,66.3,70.2,Needs Improvement
1558,1751,2024,85.2,75.6,79.2,78.4,81.9,80.6,Meets
1559,1752,2023,84.5,85.6,76.9,85.9,82.2,83.1,Meets
1560,1752,2024,70.2,69.9,65.0,66.6,73.7,69.1,Needs Improvement
1561,1753,2023,77.2,80.8,85.4,72.0,84.9,79.9,Meets
1562,1753,2024,74.8,74.5,74.4,82.3,76.8,76.1,Meets
1563,1754,2024,94.8,90.8,100.0,90.4,90.1,93.7,Outstanding
1564,1755,2024,97.8,92.6,96.8,88.7,93.4,94.5,Outstanding
1565,1756,2022,81.9,77.5,85.9,74.8,79.4,80.4,Meets
1566,1756,2023,85.0,81.1,75.5,78.3,81.6,80.8,Meets
1567,1756,2024,85.4,75.8,84.7,84.1,88.1,83.5,Meets
1568,1757,2022,91.5,82.5,83.0,86.6,91.9,87.3,Exceeds
1569,1757,2023,83.2,74.1,82.6,71.2,85.2,79.8,Meets
1570,1757,2024,85.3,91.7,87.7,87.8,90.4,88.2,Exceeds
1571,1758,2022,89.3,89.3,88.5,95.1,93.2,90.6,Outstanding
1572,1758,2023,90.5,87.1,98.2,79.1,89.5,89.5,Exceeds
1573,1758,2024,96.6,93.6,100.0,100.0,98.5,97.5,Outstanding
1574,1759,2022,84.3,83.5,85.8,81.1,84.9,84.0,Meets
1575,1759,2023,81.0,78.4,72.7,84.4,83.4,79.7,Meets
1576,1759,2024,82.2,78.9,88.0,74.7,86.6,82.2,Meets
1577,1760,2022,82.6,79.4,71.5,75.6,80.6,78.4,Meets
1578,1760,2023,70.3,69.1,71.9,72.4,71.0,70.8,Needs Improvement
1579,1760,2024,96.6,97.3,94.4,96.5,99.1,96.7,Outstanding
1580,1761,2022,86.3,84.3,90.7,77.5,83.2,85.0,Exceeds
1581,1761,2023,78.7,76.4,88.4,78.6,79.4,80.3,Meets
1582,1761,2024,89.1,81.0,83.8,75.3,85.5,83.8,Meets
1583,1762,2022,84.1,73.4,83.1,72.8,79.3,79.3,Meets
1584,1762,2023,68.8,66.1,64.4,59.3,65.6,65.5,Needs Improvement
1585,1762,2024,70.2,78.1,78.2,79.5,74.7,75.5,Meets
1586,1763,2022,87.4,88.0,90.8,82.1,85.2,87.1,Exceeds
1587,1763,2023,82.7,82.9,82.4,92.4,81.9,84.0,Meets
1588,1763,2024,74.8,76.4,71.1,72.7,79.4,74.8,Needs Improvement
1589,1764,2022,95.8,100.0,97.6,93.3,98.6,97.0,Outstanding
1590,1764,2023,95.6,89.3,81.9,87.4,87.2,89.1,Exceeds
1591,1764,2024,94.1,82.6,92.6,78.7,83.3,87.6,Exceeds
1592,1765,2022,86.6,92.3,82.1,92.9,93.8,88.9,Exceeds
1593,1765,2023,83.9,82.7,91.1,87.7,89.1,86.5,Exceeds
1594,1765,2024,79.6,76.5,83.7,66.3,80.7,78.0,Meets
1595,1767,2024,84.5,78.0,80.3,86.8,82.0,82.3,Meets
1596,1768,2022,91.2,85.3,80.7,80.9,85.9,85.6,Exceeds
1597,1768,2023,76.5,81.6,87.3,79.8,86.4,81.7,Meets
1598,1768,2024,64.5,74.3,77.3,60.6,75.5,70.1,Needs Improvement
1599,1769,2024,77.3,81.0,89.4,81.1,81.0,81.6,Meets
1600,1770,2022,76.1,72.1,72.0,70.1,74.2,73.3,Needs Improvement
1601,1770,2023,96.7,95.5,86.2,90.0,90.1,92.4,Outstanding
1602,1770,2024,88.5,95.2,98.9,86.3,99.4,93.2,Outstanding
1603,1771,2022,74.1,75.3,73.4,71.3,74.6,73.9,Needs Improvement
1604,1771,2023,85.9,83.2,77.2,87.8,86.7,84.0,Meets
1605,1771,2024,84.9,82.8,88.0,84.1,86.7,85.2,Exceeds
1606,1772,2022,58.9,67.8,68.3,64.5,59.8,63.5,Needs Improvement
1607,1772,2023,90.6,79.9,80.6,85.4,82.2,84.4,Meets
1608,1772,2024,76.0,79.4,88.2,83.1,77.7,80.4,Meets
1609,1773,2024,78.5,72.0,77.0,79.6,73.9,76.4,Meets
1610,1774,2024,62.5,62.9,61.7,65.7,61.1,62.7,Needs Improvement
1611,1775,2022,84.9,93.2,98.1,82.3,89.5,89.5,Exceeds
1612,1775,2023,90.0,77.8,74.9,76.4,78.1,80.7,Meets
1613,1775,2024,63.8,58.8,61.7,66.1,61.1,62.3,Needs Improvement
1614,1776,2022,87.0,89.2,97.4,81.6,86.5,88.6,Exceeds
1615,1776,2023,90.1,85.7,89.9,89.6,86.9,88.6,Exceeds
1616,1776,2024,86.5,80.0,76.6,79.4,86.1,82.1,Meets
1617,1777,2022,84.2,85.7,74.7,85.8,79.5,82.1,Meets
1618,1777,2023,75.3,73.0,68.2,67.8,73.6,72.0,Needs Improvement
1619,1777,2024,78.5,67.6,64.8,72.9,72.5,71.8,Needs Improvement
1620,1778,2022,78.1,84.1,89.2,72.6,80.5,81.1,Meets
1621,1778,2023,81.9,88.4,93.3,90.4,81.2,86.7,Exceeds
1622,1778,2024,79.4,85.5,88.8,89.8,89.4,85.6,Exceeds
1623,1780,2023,81.6,79.7,84.0,82.6,81.0,81.8,Meets
1624,1780,2024,75.3,70.8,65.2,62.0,76.4,70.5,Needs Improvement
1625,1781,2022,87.4,81.9,87.2,81.4,90.7,85.9,Exceeds
1626,1781,2023,72.4,78.8,84.6,73.3,84.1,78.0,Meets
1627,1781,2024,71.5,79.2,71.5,71.9,77.5,74.0,Needs Improvement
1628,1782,2022,79.8,82.7,83.8,86.9,84.4,82.9,Meets
1629,1782,2023,90.1,84.2,84.7,89.2,90.8,87.8,Exceeds
1630,1782,2024,82.1,81.3,92.1,91.3,84.1,85.6,Exceeds
1631,1784,2023,73.2,78.1,77.3,73.9,80.5,76.2,Meets
1632,1784,2024,86.6,87.4,90.2,77.2,80.0,85.1,Exceeds
1633,1785,2022,96.4,94.7,98.3,87.2,100.0,95.6,Outstanding
1634,1785,2023,75.8,70.2,73.4,72.5,67.3,72.4,Needs Improvement
1635,1785,2024,95.5,96.2,95.5,92.5,92.1,94.7,Outstanding
1636,1786,2022,72.8,68.2,77.7,69.9,67.8,71.7,Needs Improvement
1637,1786,2023,76.2,82.4,78.7,79.4,86.4,80.0,Meets
1638,1786,2024,92.4,85.8,85.1,75.2,84.6,85.9,Exceeds
1639,1787,2022,75.6,73.9,68.2,63.7,77.5,72.3,Needs Improvement
1640,1787,2023,95.1,88.9,83.8,81.0,96.6,89.7,Exceeds
1641,1787,2024,85.4,75.7,76.1,81.3,83.8,80.7,Meets
1642,1788,2022,82.0,84.6,94.1,92.1,86.0,87.1,Exceeds
1643,1788,2023,77.4,78.0,87.3,76.2,77.0,79.3,Meets
1644,1788,2024,86.7,87.6,91.7,79.5,88.6,87.1,Exceeds
1645,1789,2022,76.0,81.6,69.8,78.5,83.3,77.4,Meets
1646,1789,2023,77.3,80.6,75.7,71.6,83.6,77.7,Meets
1647,1789,2024,89.1,86.7,85.0,89.1,89.1,87.8,Exceeds
1648,1790,2022,83.1,80.3,91.8,91.5,88.5,86.3,Exceeds
1649,1790,2023,96.1,90.6,96.9,89.9,89.1,93.2,Outstanding
1650,1790,2024,91.6,88.2,89.1,86.2,91.2,89.6,Exceeds
1651,1792,2022,70.0,76.6,65.8,65.7,80.1,71.4,Needs Improvement
1652,1792,2023,87.2,86.5,82.8,80.6,89.8,85.6,Exceeds
1653,1792,2024,79.9,70.1,69.2,65.5,70.8,72.3,Needs Improvement
1654,1793,2024,76.2,70.5,79.8,65.2,72.6,73.6,Needs Improvement
1655,1794,2022,96.2,96.0,99.8,95.4,92.9,96.3,Outstanding
1656,1794,2023,85.3,88.8,90.1,89.8,90.4,88.4,Exceeds
1657,1794,2024,72.7,73.5,75.4,67.3,78.6,73.5,Needs Improvement
1658,1795,2022,87.6,87.1,83.9,81.5,83.6,85.2,Exceeds
1659,1795,2023,73.9,81.3,86.9,79.6,82.2,80.1,Meets
1660,1795,2024,79.0,74.5,86.5,71.3,76.6,78.1,Meets
1661,1796,2022,70.4,67.9,60.9,63.5,68.9,66.7,Needs Improvement
1662,1796,2023,74.3,77.7,78.4,73.2,75.6,75.8,Meets
1663,1796,2024,85.8,84.8,81.7,84.7,78.3,83.5,Meets
1664,1797,2023,84.0,78.3,74.2,86.0,78.7,80.4,Meets
1665,1797,2024,92.4,84.7,95.6,92.3,89.7,91.1,Outstanding
1666,1799,2022,72.0,76.9,76.4,71.1,82.4,75.3,Meets
1667,1799,2023,89.3,84.9,97.6,81.2,90.9,89.1,Exceeds
1668,1799,2024,85.0,83.5,80.9,90.5,89.1,85.3,Exceeds
1669,1800,2022,96.0,91.9,90.6,86.2,100.0,93.2,Outstanding
1670,1800,2023,91.7,80.7,79.8,90.9,83.6,85.8,Exceeds
1671,1800,2024,100.0,99.4,90.1,92.9,98.2,96.6,Outstanding
1672,1801,2022,64.1,63.0,61.5,62.4,71.9,64.3,Needs Improvement
1673,1801,2023,85.7,80.9,87.7,85.5,88.5,85.5,Exceeds
1674,1801,2024,92.2,88.8,93.1,87.3,84.1,89.8,Exceeds
1675,1803,2022,79.1,85.2,92.1,89.3,79.9,84.6,Meets
1676,1803,2023,75.5,68.7,76.0,67.0,73.7,72.7,Needs Improvement
1677,1803,2024,84.5,80.3,90.7,90.2,80.8,85.2,Exceeds
1678,1804,2024,68.9,68.3,68.5,73.3,70.8,69.6,Needs Improvement
1679,1806,2024,84.4,88.2,93.6,96.9,93.7,90.3,Outstanding
1680,1807,2023,90.4,87.6,85.4,88.3,86.2,87.9,Exceeds
1681,1807,2024,83.7,74.3,77.8,71.5,77.5,77.9,Meets
1682,1809,2022,92.0,90.6,84.1,76.0,89.5,87.4,Exceeds
1683,1809,2023,59.2,65.8,64.3,55.2,68.6,62.4,Needs Improvement
1684,1809,2024,81.5,85.7,85.8,76.3,89.9,83.7,Meets
1685,1810,2022,86.5,90.6,81.0,86.1,84.5,85.9,Exceeds
1686,1810,2023,97.1,95.1,100.0,90.2,94.0,95.8,Outstanding
1687,1810,2024,96.3,89.9,94.5,97.0,94.3,94.5,Outstanding
1688,1812,2022,73.3,64.1,68.9,71.6,69.9,69.8,Needs Improvement
1689,1812,2023,96.5,83.7,84.3,90.4,87.1,89.2,Exceeds
1690,1812,2024,84.3,76.0,81.4,76.7,84.3,80.9,Meets
1691,1813,2022,98.9,100.0,100.0,91.7,92.4,97.3,Outstanding
1692,1813,2023,88.5,85.4,97.8,93.6,91.2,90.9,Outstanding
1693,1813,2024,81.3,74.5,81.9,84.0,82.4,80.6,Meets
1694,1814,2022,75.3,81.5,70.7,79.4,81.5,77.2,Meets
1695,1814,2023,74.6,73.0,76.5,72.8,72.5,74.1,Needs Improvement
1696,1814,2024,74.9,71.4,73.0,76.9,74.2,74.0,Needs Improvement
1697,1815,2022,94.5,98.2,93.2,94.5,91.5,94.5,Outstanding
1698,1815,2023,92.1,90.6,92.8,90.7,94.3,92.1,Outstanding
1699,1815,2024,74.5,81.7,76.1,77.3,86.5,78.5,Meets
1700,1816,2023,78.6,80.5,88.6,90.6,78.0,82.7,Meets
1701,1816,2024,67.3,67.2,69.3,60.8,66.1,66.5,Needs Improvement
1702,1817,2024,82.3,80.9,80.2,76.7,79.1,80.3,Meets
1703,1819,2023,79.4,84.1,81.4,82.8,78.4,81.1,Meets
1704,1819,2024,79.6,83.1,80.3,75.4,83.9,80.5,Meets
1705,1820,2022,84.1,75.6,73.5,84.5,88.8,81.0,Meets
1706,1820,2023,72.1,80.1,81.8,82.1,74.0,77.4,Meets
1707,1820,2024,71.1,72.9,78.4,72.9,79.4,74.4,Needs Improvement
1708,1821,2022,77.9,82.4,74.5,80.4,73.8,77.9,Meets
1709,1821,2023,61.5,62.8,60.5,54.8,57.0,59.9,Needs Improvement
1710,1821,2024,84.4,75.9,87.0,84.3,81.6,82.8,Meets
1711,1822,2022,80.9,81.7,90.0,83.9,84.4,83.9,Meets
1712,1822,2023,87.8,87.7,89.3,98.5,87.1,89.6,Exceeds
1713,1822,2024,94.3,96.1,97.8,87.5,100.0,95.2,Outstanding
1714,1824,2024,76.9,71.1,80.1,71.4,78.9,75.9,Meets
1715,1825,2024,86.6,86.0,80.4,90.1,85.5,85.6,Exceeds
1716,1826,2023,80.1,74.9,75.6,71.8,76.6,76.4,Meets
1717,1826,2024,73.7,73.8,64.1,75.1,71.0,71.6,Needs Improvement
1718,1827,2024,81.8,75.2,77.2,75.8,86.5,79.4,Meets
1719,1829,2023,98.0,89.4,88.0,94.7,89.7,92.5,Outstanding
1720,1829,2024,79.7,70.6,81.5,64.5,73.6,75.0,Meets
1721,1830,2023,90.1,87.4,95.1,94.4,91.4,91.4,Outstanding
1722,1830,2024,95.8,93.1,95.6,89.7,93.8,94.0,Outstanding
1723,1831,2022,80.3,75.6,84.1,78.0,74.2,78.9,Meets
1724,1831,2023,94.3,91.2,84.6,93.7,95.1,91.8,Outstanding
1725,1831,2024,92.9,84.0,81.0,85.2,89.4,87.1,Exceeds
1726,1832,2022,71.6,75.5,76.4,69.3,80.2,74.3,Needs Improvement
1727,1832,2023,81.4,76.1,71.7,80.8,73.1,77.1,Meets
1728,1832,2024,86.4,78.8,82.9,87.9,86.0,84.3,Meets
1729,1833,2022,75.9,74.3,83.0,74.6,78.2,77.2,Meets
1730,1833,2023,76.3,80.7,73.0,76.1,78.7,76.8,Meets
1731,1833,2024,90.9,83.9,92.9,85.4,87.8,88.6,Exceeds
1732,1834,2024,77.2,84.4,78.5,77.9,85.9,80.3,Meets
1733,1835,2022,92.9,81.8,77.5,76.9,90.4,84.8,Meets
1734,1835,2023,98.1,90.1,92.9,97.3,92.5,94.5,Outstanding
1735,1835,2024,90.7,88.3,84.5,85.7,82.5,87.0,Exceeds
1736,1836,2022,81.9,76.8,82.3,79.6,78.8,80.1,Meets
1737,1836,2023,83.8,80.4,72.0,80.6,79.5,79.6,Meets
1738,1836,2024,87.4,86.6,83.6,79.9,96.4,86.7,Exceeds
1739,1837,2024,65.0,72.7,61.5,70.4,69.8,67.4,Needs Improvement
1740,1840,2022,76.6,75.2,79.6,76.1,71.8,76.1,Meets
1741,1840,2023,81.3,77.7,80.8,77.1,80.4,79.7,Meets
1742,1840,2024,97.1,92.6,81.5,80.7,87.4,89.2,Exceeds
1743,1841,2024,85.2,78.7,90.7,81.2,79.4,83.5,Meets
1744,1842,2023,78.1,83.1,87.1,80.7,83.7,82.1,Meets
1745,1842,2024,78.2,79.9,85.9,86.3,81.9,81.8,Meets
1746,1843,2022,74.5,73.0,74.5,75.3,80.8,75.3,Meets
1747,1843,2023,71.8,65.1,60.8,67.5,71.5,67.6,Needs Improvement
1748,1843,2024,82.3,76.4,70.4,75.0,74.4,76.5,Meets
1749,1844,2022,82.7,79.7,69.0,78.4,72.8,77.2,Meets
1750,1844,2023,84.2,76.8,86.2,75.4,76.7,80.7,Meets
1751,1844,2024,73.7,78.9,84.2,79.9,83.3,79.2,Meets
1752,1845,2022,76.6,68.6,78.6,75.3,69.1,74.1,Needs Improvement
1753,1845,2023,65.7,66.2,68.1,59.3,65.7,65.3,Needs Improvement
1754,1845,2024,81.0,87.1,89.0,76.6,84.2,83.6,Meets
1755,1846,2023,90.2,93.1,93.4,92.0,84.6,90.8,Outstanding
1756,1846,2024,79.0,77.1,74.5,73.5,75.9,76.4,Meets
1757,1847,2022,88.9,91.6,89.2,92.3,93.3,90.7,Outstanding
1758,1847,2023,90.1,81.5,90.0,76.2,86.1,85.7,Exceeds
1759,1847,2024,74.1,69.5,69.3,67.4,68.2,70.3,Needs Improvement
1760,1848,2023,85.3,83.3,80.7,86.4,80.8,83.5,Meets
1761,1848,2024,89.0,85.0,93.9,83.7,91.9,88.8,Exceeds
1762,1849,2022,92.0,82.0,89.4,90.3,82.9,87.9,Exceeds
1763,1849,2023,85.8,73.3,73.3,86.0,82.5,80.3,Meets
1764,1849,2024,85.9,81.8,78.0,86.4,92.2,84.5,Meets
1765,1850,2022,89.0,79.3,90.9,89.1,76.8,85.6,Exceeds
1766,1850,2023,75.7,73.5,79.4,67.9,78.3,75.2,Meets
1767,1850,2024,81.1,84.2,72.5,72.7,87.7,79.7,Meets
1768,1851,2022,84.9,78.3,84.0,88.5,77.0,82.8,Meets
1769,1851,2023,82.8,79.0,83.8,82.8,83.2,82.3,Meets
1770,1851,2024,84.8,84.5,91.3,75.8,86.7,85.0,Exceeds
1771,1852,2022,92.0,93.6,82.6,96.9,88.5,90.6,Outstanding
1772,1852,2023,88.3,88.5,98.1,86.0,94.4,90.9,Outstanding
1773,1852,2024,72.1,77.3,83.4,67.1,80.2,75.9,Meets
1774,1853,2023,83.6,85.8,80.6,89.3,84.2,84.4,Meets
1775,1853,2024,84.1,88.7,93.0,92.9,87.9,88.7,Exceeds
1776,1854,2022,82.6,79.5,82.5,91.3,85.6,83.7,Meets
1777,1854,2023,88.1,86.2,90.6,88.8,88.2,88.3,Exceeds
1778,1854,2024,84.1,92.0,90.7,82.5,95.3,88.4,Exceeds
1779,1855,2022,85.6,84.3,79.0,76.6,85.8,82.7,Meets
1780,1855,2023,82.0,76.2,87.4,71.3,85.3,80.8,Meets
1781,1855,2024,76.6,69.3,78.8,69.8,69.4,73.5,Needs Improvement
1782,1856,2022,92.1,90.9,86.8,92.5,85.2,89.8,Exceeds
1783,1856,2023,89.7,81.1,91.3,78.8,82.2,85.5,Exceeds
1784,1856,2024,84.5,82.9,76.2,85.9,82.0,82.4,Meets
1785,1857,2022,90.7,81.4,80.6,83.8,85.2,85.0,Exceeds
1786,1857,2023,85.7,88.0,88.1,91.6,83.4,87.2,Exceeds
1787,1857,2024,78.3,81.4,73.9,78.9,76.6,77.9,Meets
1788,1859,2022,78.0,79.7,85.8,77.9,80.3,80.2,Meets
1789,1859,2023,93.3,92.6,97.1,89.8,87.7,92.6,Outstanding
1790,1859,2024,88.9,83.4,88.4,81.4,81.6,85.5,Exceeds
1791,1860,2022,78.3,73.1,81.8,73.7,78.1,77.2,Meets
1792,1860,2023,72.1,61.4,64.1,66.7,65.6,66.6,Needs Improvement
1793,1860,2024,85.3,83.4,87.7,88.7,84.3,85.8,Exceeds
1794,1861,2023,73.6,72.7,83.0,69.8,73.9,74.8,Needs Improvement
1795,1861,2024,75.6,74.5,76.8,77.2,74.2,75.6,Meets
1796,1862,2022,80.3,77.9,91.0,84.2,78.4,82.3,Meets
1797,1862,2023,71.9,69.2,69.8,69.0,80.1,71.7,Needs Improvement
1798,1862,2024,100.0,95.1,96.9,90.5,93.7,96.0,Outstanding
1799,1863,2024,100.0,95.2,100.0,100.0,100.0,99.0,Outstanding
1800,1864,2022,89.6,84.3,81.4,72.9,87.6,84.1,Meets
1801,1864,2023,72.7,76.6,76.2,64.3,74.2,73.1,Needs Improvement
1802,1864,2024,79.4,72.3,68.5,66.7,81.9,74.3,Needs Improvement
1803,1865,2022,82.4,72.5,82.4,75.7,75.4,78.4,Meets
1804,1865,2023,73.2,71.4,66.0,80.0,77.0,73.0,Needs Improvement
1805,1865,2024,85.1,75.7,83.7,88.6,83.0,83.2,Meets
1806,1866,2024,80.3,76.6,82.9,86.3,74.1,80.0,Meets
1807,1867,2022,70.6,67.9,67.0,78.2,70.3,70.4,Needs Improvement
1808,1867,2023,86.8,86.8,82.2,92.4,93.6,87.7,Exceeds
1809,1867,2024,87.3,78.8,81.1,70.8,86.9,81.8,Meets
1810,1868,2023,76.9,77.0,75.0,74.7,75.0,75.9,Meets
1811,1868,2024,94.8,98.9,94.8,94.3,100.0,96.3,Outstanding
1812,1869,2024,75.0,69.3,79.8,78.1,74.8,75.3,Meets
1813,1871,2024,88.6,85.0,87.4,81.9,81.0,85.5,Exceeds
1814,1872,2022,100.0,92.5,91.8,100.0,97.1,96.4,Outstanding
1815,1872,2023,83.7,75.4,85.3,72.7,81.5,80.4,Meets
1816,1872,2024,80.0,84.0,77.5,81.4,88.1,81.7,Meets
1817,1873,2022,83.2,75.6,71.6,80.5,79.1,78.3,Meets
1818,1873,2023,94.5,86.1,91.7,81.8,88.8,89.5,Exceeds
1819,1873,2024,88.7,78.4,88.2,75.4,86.8,84.3,Meets
1820,1874,2022,86.9,81.5,77.5,79.7,89.3,83.2,Meets
1821,1874,2023,71.9,71.4,83.3,75.6,79.7,75.8,Meets
1822,1874,2024,91.3,82.8,90.7,88.9,88.6,88.7,Exceeds
1823,1875,2022,83.8,85.1,90.3,74.9,90.4,85.0,Exceeds
1824,1875,2023,77.0,73.4,80.6,73.8,78.7,76.8,Meets
1825,1875,2024,86.5,87.0,77.8,80.3,84.7,83.7,Meets
1826,1876,2022,96.4,93.6,99.4,93.1,100.0,96.5,Outstanding
1827,1876,2023,89.0,90.8,84.6,86.4,95.9,89.1,Exceeds
1828,1876,2024,90.3,91.0,95.4,85.0,84.3,89.8,Exceeds
1829,1877,2023,98.3,97.2,100.0,100.0,100.0,98.9,Outstanding
1830,1877,2024,83.6,81.2,89.5,89.3,90.5,86.2,Exceeds
1831,1878,2023,85.6,87.0,78.5,81.9,81.4,83.3,Meets
1832,1878,2024,79.6,79.2,78.6,73.7,75.6,77.8,Meets
