attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_days,leave_days,attendance_rate
535,1115,2024-08-01,23,21,0,2,2,91.3
536,1115,2024-09-01,22,21,1,1,0,95.45
537,1115,2024-10-01,20,18,2,2,0,90.0
538,1115,2024-11-01,23,22,1,1,0,95.65
539,1118,2024-06-01,22,20,1,2,1,90.91
540,1118,2024-07-01,23,21,2,3,0,91.3
541,1118,2024-08-01,20,19,0,0,1,95.0
542,1118,2024-09-01,22,21,0,1,1,95.45
543,1118,2024-10-01,20,20,0,1,0,100.0
544,1118,2024-11-01,20,19,1,1,0,95.0
545,1119,2024-06-01,23,22,0,1,1,95.65
546,1119,2024-07-01,20,18,0,4,2,90.0
547,1119,2024-08-01,22,20,2,2,0,90.91
548,1119,2024-09-01,20,19,0,1,1,95.0
549,1119,2024-10-01,22,22,0,3,0,100.0
550,1119,2024-11-01,22,21,0,2,1,95.45
551,1120,2024-06-01,21,20,0,1,1,95.24
552,1120,2024-07-01,22,21,1,4,0,95.45
553,1120,2024-08-01,21,21,0,1,0,100.0
554,1120,2024-09-01,20,20,0,2,0,100.0
555,1120,2024-10-01,23,19,3,2,1,82.61
556,1120,2024-11-01,21,19,2,2,0,90.48
557,1121,2024-06-01,23,21,1,3,1,91.3
558,1121,2024-07-01,21,20,1,0,0,95.24
559,1121,2024-08-01,21,21,0,4,0,100.0
560,1121,2024-09-01,22,20,2,1,0,90.91
561,1121,2024-10-01,20,20,0,2,0,100.0
562,1121,2024-11-01,20,18,1,0,1,90.0
563,1122,2024-06-01,22,20,1,2,1,90.91
564,1122,2024-07-01,22,21,0,4,1,95.45
565,1122,2024-08-01,22,19,3,1,0,86.36
566,1122,2024-09-01,20,19,0,3,1,95.0
567,1122,2024-10-01,20,19,1,1,0,95.0
568,1122,2024-11-01,21,20,1,3,0,95.24
569,1123,2024-06-01,22,21,0,4,1,95.45
570,1123,2024-07-01,21,20,1,2,0,95.24
571,1123,2024-08-01,23,23,0,1,0,100.0
572,1123,2024-09-01,22,22,0,3,0,100.0
573,1123,2024-10-01,20,20,0,0,0,100.0
574,1123,2024-11-01,23,23,0,4,0,100.0
575,1125,2024-06-01,23,21,1,4,1,91.3
576,1125,2024-07-01,21,20,0,1,1,95.24
577,1125,2024-08-01,23,17,5,3,1,73.91
578,1125,2024-09-01,23,21,0,0,2,91.3
579,1125,2024-10-01,20,20,0,2,0,100.0
580,1125,2024-11-01,21,19,2,1,0,90.48
581,1126,2024-06-01,21,21,0,1,0,100.0
582,1126,2024-07-01,23,23,0,2,0,100.0
583,1126,2024-08-01,20,20,0,1,0,100.0
584,1126,2024-09-01,22,20,0,3,2,90.91
585,1126,2024-10-01,22,21,1,1,0,95.45
586,1126,2024-11-01,23,21,0,2,2,91.3
587,1127,2024-06-01,22,22,0,4,0,100.0
588,1127,2024-07-01,21,19,0,3,2,90.48
589,1127,2024-08-01,20,19,0,3,1,95.0
590,1127,2024-09-01,20,18,0,0,2,90.0
591,1127,2024-10-01,22,21,1,0,0,95.45
592,1127,2024-11-01,21,20,0,2,1,95.24
593,1128,2024-06-01,22,20,0,0,2,90.91
594,1128,2024-07-01,22,21,1,1,0,95.45
595,1128,2024-08-01,23,23,0,0,0,100.0
596,1128,2024-09-01,21,21,0,3,0,100.0
597,1128,2024-10-01,21,20,0,2,1,95.24
598,1128,2024-11-01,22,21,1,2,0,95.45
599,1129,2024-06-01,22,22,0,4,0,100.0
600,1129,2024-07-01,20,19,0,1,1,95.0
601,1129,2024-08-01,21,19,1,3,1,90.48
602,1129,2024-09-01,20,20,0,4,0,100.0
603,1129,2024-10-01,22,21,0,1,1,95.45
604,1129,2024-11-01,23,21,2,3,0,91.3
605,1130,2024-06-01,22,22,0,4,0,100.0
606,1130,2024-07-01,21,21,0,2,0,100.0
607,1130,2024-08-01,20,19,0,3,1,95.0
608,1130,2024-09-01,20,19,0,3,1,95.0
609,1130,2024-10-01,21,20,0,4,1,95.24
610,1130,2024-11-01,21,21,0,4,0,100.0
611,1131,2024-06-01,21,19,1,0,1,90.48
612,1131,2024-07-01,21,21,0,4,0,100.0
613,1131,2024-08-01,21,19,2,2,0,90.48
614,1131,2024-09-01,21,20,0,3,1,95.24
615,1131,2024-10-01,23,23,0,0,0,100.0
616,1131,2024-11-01,23,22,0,1,1,95.65
617,1132,2024-06-01,20,16,4,3,0,80.0
618,1132,2024-07-01,22,18,2,3,2,81.82
619,1132,2024-08-01,20,20,0,1,0,100.0
620,1132,2024-09-01,20,20,0,0,0,100.0
621,1132,2024-10-01,22,22,0,3,0,100.0
622,1132,2024-11-01,22,22,0,4,0,100.0
623,1133,2024-06-01,21,19,2,3,0,90.48
624,1133,2024-07-01,22,21,0,1,1,95.45
625,1133,2024-08-01,23,21,2,4,0,91.3
626,1133,2024-09-01,21,21,0,4,0,100.0
627,1133,2024-10-01,21,20,1,3,0,95.24
628,1133,2024-11-01,21,19,2,4,0,90.48
629,1134,2024-06-01,22,22,0,3,0,100.0
630,1134,2024-07-01,20,20,0,4,0,100.0
631,1134,2024-08-01,20,18,0,0,2,90.0
632,1134,2024-09-01,22,18,4,3,0,81.82
633,1134,2024-10-01,21,20,0,2,1,95.24
634,1134,2024-11-01,21,20,0,2,1,95.24
635,1135,2024-06-01,21,21,0,3,0,100.0
636,1135,2024-07-01,21,21,0,2,0,100.0
637,1135,2024-08-01,22,21,1,0,0,95.45
638,1135,2024-09-01,23,21,2,1,0,91.3
639,1135,2024-10-01,23,23,0,3,0,100.0
640,1135,2024-11-01,22,22,0,0,0,100.0
641,1136,2024-06-01,23,22,0,2,1,95.65
642,1136,2024-07-01,20,18,1,3,1,90.0
643,1136,2024-08-01,20,19,0,2,1,95.0
644,1136,2024-09-01,21,20,0,2,1,95.24
645,1136,2024-10-01,23,20,1,0,2,86.96
646,1136,2024-11-01,21,21,0,0,0,100.0
647,1137,2024-06-01,23,21,0,0,2,91.3
648,1137,2024-07-01,20,19,0,2,1,95.0
649,1137,2024-08-01,20,20,0,4,0,100.0
650,1137,2024-09-01,22,22,0,3,0,100.0
651,1137,2024-10-01,23,22,0,4,1,95.65
652,1137,2024-11-01,20,18,1,3,1,90.0
653,1138,2024-06-01,23,21,2,1,0,91.3
654,1138,2024-07-01,21,20,0,4,1,95.24
655,1138,2024-08-01,22,21,1,3,0,95.45
656,1138,2024-09-01,20,20,0,2,0,100.0
657,1138,2024-10-01,21,21,0,1,0,100.0
658,1138,2024-11-01,23,22,0,3,1,95.65
659,1139,2024-06-01,22,21,1,1,0,95.45
660,1139,2024-07-01,21,21,0,2,0,100.0
661,1139,2024-08-01,21,21,0,4,0,100.0
662,1139,2024-09-01,23,21,2,4,0,91.3
663,1139,2024-10-01,20,19,0,1,1,95.0
664,1139,2024-11-01,20,20,0,1,0,100.0
665,1140,2024-06-01,22,20,0,2,2,90.91
666,1140,2024-07-01,20,20,0,1,0,100.0
667,1140,2024-08-01,23,22,0,1,1,95.65
668,1140,2024-09-01,22,22,0,3,0,100.0
669,1140,2024-10-01,21,19,1,1,1,90.48
670,1140,2024-11-01,20,20,0,0,0,100.0
671,1141,2024-06-01,23,23,0,2,0,100.0
672,1141,2024-07-01,23,21,1,2,1,91.3
673,1141,2024-08-01,21,19,0,4,2,90.48
674,1141,2024-09-01,21,21,0,3,0,100.0
675,1141,2024-10-01,21,21,0,3,0,100.0
676,1141,2024-11-01,21,19,0,2,2,90.48
677,1142,2024-06-01,22,20,2,1,0,90.91
678,1142,2024-07-01,22,22,0,4,0,100.0
679,1142,2024-08-01,23,21,2,4,0,91.3
680,1142,2024-09-01,20,20,0,2,0,100.0
681,1142,2024-10-01,21,20,0,1,1,95.24
682,1142,2024-11-01,23,23,0,4,0,100.0
683,1144,2024-06-01,23,23,0,3,0,100.0
684,1144,2024-07-01,22,22,0,0,0,100.0
685,1144,2024-08-01,23,22,0,1,1,95.65
686,1144,2024-09-01,21,21,0,1,0,100.0
687,1144,2024-10-01,23,23,0,2,0,100.0
688,1144,2024-11-01,23,16,6,1,1,69.57
689,1145,2024-06-01,20,19,0,4,1,95.0
690,1145,2024-07-01,22,20,0,3,2,90.91
691,1145,2024-08-01,23,21,1,3,1,91.3
692,1145,2024-09-01,21,20,1,4,0,95.24
693,1145,2024-10-01,23,23,0,4,0,100.0
694,1145,2024-11-01,20,19,0,3,1,95.0
695,1146,2024-06-01,22,20,1,2,1,90.91
696,1146,2024-07-01,23,23,0,4,0,100.0
697,1146,2024-08-01,21,20,1,0,0,95.24
698,1146,2024-09-01,23,22,1,2,0,95.65
699,1146,2024-10-01,23,22,1,2,0,95.65
700,1146,2024-11-01,21,19,1,0,1,90.48
701,1148,2024-06-01,21,20,1,3,0,95.24
702,1148,2024-07-01,23,22,0,3,1,95.65
703,1148,2024-08-01,20,20,0,1,0,100.0
704,1148,2024-09-01,22,22,0,2,0,100.0
705,1148,2024-10-01,23,21,0,0,2,91.3
706,1148,2024-11-01,21,19,1,1,1,90.48
707,1149,2024-06-01,21,21,0,4,0,100.0
708,1149,2024-07-01,23,23,0,1,0,100.0
709,1149,2024-08-01,22,20,0,2,2,90.91
710,1149,2024-09-01,20,19,0,3,1,95.0
711,1149,2024-10-01,21,19,1,4,1,90.48
712,1149,2024-11-01,21,19,0,2,2,90.48
713,1150,2024-06-01,21,20,1,3,0,95.24
714,1150,2024-07-01,23,22,1,0,0,95.65
715,1150,2024-08-01,23,22,0,1,1,95.65
716,1150,2024-09-01,22,21,0,1,1,95.45
717,1150,2024-10-01,22,22,0,4,0,100.0
718,1150,2024-11-01,22,20,2,4,0,90.91
719,1151,2024-06-01,22,22,0,4,0,100.0
720,1151,2024-07-01,23,21,1,2,1,91.3
721,1151,2024-08-01,22,20,2,4,0,90.91
722,1151,2024-09-01,22,22,0,4,0,100.0
723,1151,2024-10-01,20,20,0,2,0,100.0
724,1151,2024-11-01,22,22,0,3,0,100.0
725,1152,2024-09-01,23,23,0,1,0,100.0
726,1152,2024-10-01,22,22,0,0,0,100.0
727,1152,2024-11-01,22,20,0,3,2,90.91
728,1153,2024-06-01,23,23,0,2,0,100.0
729,1153,2024-07-01,22,21,0,1,1,95.45
730,1153,2024-08-01,20,18,1,4,1,90.0
731,1153,2024-09-01,23,21,0,0,2,91.3
732,1153,2024-10-01,20,18,1,0,1,90.0
733,1153,2024-11-01,22,18,4,2,0,81.82
734,1154,2024-06-01,23,21,2,2,0,91.3
735,1154,2024-07-01,20,20,0,0,0,100.0
736,1154,2024-08-01,21,21,0,4,0,100.0
737,1154,2024-09-01,21,21,0,1,0,100.0
738,1154,2024-10-01,20,13,5,2,2,65.0
739,1154,2024-11-01,20,17,2,3,1,85.0
740,1155,2024-06-01,22,21,1,4,0,95.45
741,1155,2024-07-01,20,19,0,1,1,95.0
742,1155,2024-08-01,21,21,0,4,0,100.0
743,1155,2024-09-01,20,19,0,3,1,95.0
744,1155,2024-10-01,22,20,1,2,1,90.91
745,1155,2024-11-01,21,21,0,1,0,100.0
746,1156,2024-06-01,21,19,0,4,2,90.48
747,1156,2024-07-01,22,21,0,0,1,95.45
748,1156,2024-08-01,20,19,0,1,1,95.0
749,1156,2024-09-01,20,19,1,1,0,95.0
750,1156,2024-10-01,20,20,0,2,0,100.0
751,1156,2024-11-01,22,22,0,2,0,100.0
752,1157,2024-06-01,21,20,1,3,0,95.24
753,1157,2024-07-01,23,21,2,1,0,91.3
754,1157,2024-08-01,22,20,2,0,0,90.91
755,1157,2024-09-01,23,21,2,0,0,91.3
756,1157,2024-10-01,21,20,0,0,1,95.24
757,1157,2024-11-01,23,21,2,1,0,91.3
758,1158,2024-09-01,20,19,0,4,1,95.0
759,1158,2024-10-01,20,18,2,4,0,90.0
760,1158,2024-11-01,20,20,0,4,0,100.0
761,1159,2024-06-01,21,19,0,3,2,90.48
762,1159,2024-07-01,20,20,0,2,0,100.0
763,1159,2024-08-01,23,22,1,2,0,95.65
764,1159,2024-09-01,23,21,2,0,0,91.3
765,1159,2024-10-01,21,20,0,1,1,95.24
766,1159,2024-11-01,23,21,0,3,2,91.3
767,1160,2024-06-01,21,21,0,1,0,100.0
768,1160,2024-07-01,21,20,0,1,1,95.24
769,1160,2024-08-01,20,19,0,2,1,95.0
770,1160,2024-09-01,20,20,0,0,0,100.0
771,1160,2024-10-01,20,18,0,2,2,90.0
772,1160,2024-11-01,23,22,0,1,1,95.65
773,1161,2024-06-01,22,20,2,0,0,90.91
774,1161,2024-07-01,23,22,1,1,0,95.65
775,1161,2024-08-01,21,21,0,3,0,100.0
776,1161,2024-09-01,22,21,0,0,1,95.45
777,1161,2024-10-01,21,19,1,3,1,90.48
778,1161,2024-11-01,21,19,1,4,1,90.48
779,1162,2024-06-01,22,20,2,0,0,90.91
780,1162,2024-07-01,20,17,1,2,2,85.0
781,1162,2024-08-01,22,21,0,2,1,95.45
782,1162,2024-09-01,23,23,0,2,0,100.0
783,1162,2024-10-01,20,18,0,4,2,90.0
784,1162,2024-11-01,23,19,2,1,2,82.61
785,1163,2024-06-01,21,19,1,3,1,90.48
786,1163,2024-07-01,22,22,0,2,0,100.0
787,1163,2024-08-01,22,20,0,4,2,90.91
788,1163,2024-09-01,21,21,0,1,0,100.0
789,1163,2024-10-01,20,20,0,0,0,100.0
790,1163,2024-11-01,21,21,0,0,0,100.0
791,1164,2024-06-01,20,18,1,1,1,90.0
792,1164,2024-07-01,22,21,0,2,1,95.45
793,1164,2024-08-01,20,20,0,0,0,100.0
794,1164,2024-09-01,20,18,1,1,1,90.0
795,1164,2024-10-01,21,21,0,2,0,100.0
796,1164,2024-11-01,20,19,0,4,1,95.0
797,1165,2024-06-01,21,21,0,2,0,100.0
798,1165,2024-07-01,23,23,0,2,0,100.0
799,1165,2024-08-01,22,20,1,4,1,90.91
800,1165,2024-09-01,21,20,0,2,1,95.24
801,1165,2024-10-01,23,21,2,4,0,91.3
802,1165,2024-11-01,22,22,0,4,0,100.0
803,1166,2024-06-01,22,22,0,3,0,100.0
804,1166,2024-07-01,22,21,0,1,1,95.45
805,1166,2024-08-01,23,21,2,2,0,91.3
806,1166,2024-09-01,23,21,1,4,1,91.3
807,1166,2024-10-01,23,22,0,3,1,95.65
808,1166,2024-11-01,22,21,0,3,1,95.45
809,1167,2024-06-01,23,22,1,4,0,95.65
810,1167,2024-07-01,23,23,0,3,0,100.0
811,1167,2024-08-01,23,22,1,0,0,95.65
812,1167,2024-09-01,22,22,0,4,0,100.0
813,1167,2024-10-01,21,20,0,4,1,95.24
814,1167,2024-11-01,23,19,3,2,1,82.61
815,1168,2024-06-01,23,22,0,2,1,95.65
816,1168,2024-07-01,20,18,2,2,0,90.0
817,1168,2024-08-01,23,23,0,3,0,100.0
818,1168,2024-09-01,21,21,0,2,0,100.0
819,1168,2024-10-01,20,20,0,1,0,100.0
820,1168,2024-11-01,23,21,0,1,2,91.3
821,1169,2024-08-01,20,20,0,2,0,100.0
822,1169,2024-09-01,21,21,0,0,0,100.0
823,1169,2024-10-01,21,19,0,2,2,90.48
824,1169,2024-11-01,22,21,1,3,0,95.45
825,1170,2024-06-01,23,21,2,2,0,91.3
826,1170,2024-07-01,23,22,0,0,1,95.65
827,1170,2024-08-01,22,22,0,4,0,100.0
828,1170,2024-09-01,22,20,0,1,2,90.91
829,1170,2024-10-01,22,20,2,2,0,90.91
830,1170,2024-11-01,22,20,0,4,2,90.91
831,1171,2024-06-01,20,19,1,2,0,95.0
832,1171,2024-07-01,22,20,0,3,2,90.91
833,1171,2024-08-01,22,19,1,0,2,86.36
834,1171,2024-09-01,20,19,0,2,1,95.0
835,1171,2024-10-01,23,23,0,0,0,100.0
836,1171,2024-11-01,22,21,1,1,0,95.45
837,1172,2024-06-01,23,21,0,4,2,91.3
838,1172,2024-07-01,20,20,0,0,0,100.0
839,1172,2024-08-01,22,21,0,3,1,95.45
840,1172,2024-09-01,20,19,0,2,1,95.0
841,1172,2024-10-01,20,15,3,3,2,75.0
842,1172,2024-11-01,22,22,0,2,0,100.0
843,1173,2024-06-01,22,21,1,0,0,95.45
844,1173,2024-07-01,20,20,0,4,0,100.0
845,1173,2024-08-01,22,20,2,4,0,90.91
846,1173,2024-09-01,23,21,2,3,0,91.3
847,1173,2024-10-01,23,22,1,2,0,95.65
848,1173,2024-11-01,22,22,0,0,0,100.0
849,1174,2024-06-01,21,20,0,0,1,95.24
850,1174,2024-07-01,23,21,1,0,1,91.3
851,1174,2024-08-01,23,21,1,4,1,91.3
852,1174,2024-09-01,22,21,1,1,0,95.45
853,1174,2024-10-01,22,20,2,3,0,90.91
854,1174,2024-11-01,22,21,0,2,1,95.45
855,1175,2024-06-01,21,19,2,3,0,90.48
856,1175,2024-07-01,21,20,0,0,1,95.24
857,1175,2024-08-01,22,20,0,2,2,90.91
858,1175,2024-09-01,20,20,0,1,0,100.0
859,1175,2024-10-01,23,23,0,1,0,100.0
860,1175,2024-11-01,21,21,0,1,0,100.0
861,1176,2024-06-01,20,19,0,4,1,95.0
862,1176,2024-07-01,23,22,0,1,1,95.65
863,1176,2024-08-01,22,22,0,2,0,100.0
864,1176,2024-09-01,23,22,0,4,1,95.65
865,1176,2024-10-01,22,22,0,4,0,100.0
866,1176,2024-11-01,23,21,1,0,1,91.3
867,1178,2024-06-01,20,20,0,0,0,100.0
868,1178,2024-07-01,20,20,0,4,0,100.0
869,1178,2024-08-01,22,22,0,1,0,100.0
870,1178,2024-09-01,20,20,0,0,0,100.0
871,1178,2024-10-01,23,17,6,1,0,73.91
872,1178,2024-11-01,23,21,1,1,1,91.3
873,1179,2024-06-01,21,20,0,0,1,95.24
874,1179,2024-07-01,20,20,0,0,0,100.0
875,1179,2024-08-01,21,21,0,2,0,100.0
876,1179,2024-09-01,22,20,2,2,0,90.91
877,1179,2024-10-01,20,18,0,0,2,90.0
878,1179,2024-11-01,23,21,1,3,1,91.3
879,1180,2024-06-01,20,20,0,1,0,100.0
880,1180,2024-07-01,22,20,2,0,0,90.91
881,1180,2024-08-01,21,21,0,2,0,100.0
882,1180,2024-09-01,20,18,2,4,0,90.0
883,1180,2024-10-01,21,21,0,3,0,100.0
884,1180,2024-11-01,23,23,0,0,0,100.0
885,1181,2024-06-01,21,21,0,3,0,100.0
886,1181,2024-07-01,21,19,2,3,0,90.48
887,1181,2024-08-01,21,20,0,0,1,95.24
888,1181,2024-09-01,21,21,0,0,0,100.0
889,1181,2024-10-01,20,19,1,4,0,95.0
890,1181,2024-11-01,23,21,1,2,1,91.3
891,1182,2024-06-01,23,23,0,3,0,100.0
892,1182,2024-07-01,20,19,1,0,0,95.0
893,1182,2024-08-01,21,21,0,0,0,100.0
894,1182,2024-09-01,23,21,1,3,1,91.3
895,1182,2024-10-01,22,20,1,1,1,90.91
896,1182,2024-11-01,23,21,2,0,0,91.3
897,1183,2024-06-01,21,20,1,0,0,95.24
898,1183,2024-07-01,20,19,0,3,1,95.0
899,1183,2024-08-01,22,18,2,0,2,81.82
900,1183,2024-09-01,22,20,0,2,2,90.91
901,1183,2024-10-01,22,20,0,2,2,90.91
902,1183,2024-11-01,23,22,0,1,1,95.65
903,1185,2024-06-01,20,19,0,1,1,95.0
904,1185,2024-07-01,20,19,0,1,1,95.0
905,1185,2024-08-01,22,21,0,2,1,95.45
906,1185,2024-09-01,20,19,0,2,1,95.0
907,1185,2024-10-01,23,22,0,2,1,95.65
908,1185,2024-11-01,20,18,1,1,1,90.0
909,1186,2024-06-01,22,20,0,4,2,90.91
910,1186,2024-07-01,23,22,1,4,0,95.65
911,1186,2024-08-01,21,20,1,0,0,95.24
912,1186,2024-09-01,23,22,1,0,0,95.65
913,1186,2024-10-01,21,21,0,3,0,100.0
914,1186,2024-11-01,23,21,2,4,0,91.3
915,1187,2024-06-01,21,20,1,3,0,95.24
916,1187,2024-07-01,20,19,1,1,0,95.0
917,1187,2024-08-01,22,21,1,1,0,95.45
918,1187,2024-09-01,21,21,0,2,0,100.0
919,1187,2024-10-01,23,23,0,1,0,100.0
920,1187,2024-11-01,20,20,0,3,0,100.0
921,1188,2024-06-01,22,21,1,0,0,95.45
922,1188,2024-07-01,23,23,0,4,0,100.0
923,1188,2024-08-01,23,23,0,2,0,100.0
924,1188,2024-09-01,21,21,0,2,0,100.0
925,1188,2024-10-01,21,20,0,2,1,95.24
926,1188,2024-11-01,21,21,0,0,0,100.0
927,1189,2024-06-01,22,21,1,0,0,95.45
928,1189,2024-07-01,22,20,0,4,2,90.91
929,1189,2024-08-01,20,20,0,4,0,100.0
930,1189,2024-09-01,22,22,0,4,0,100.0
931,1189,2024-10-01,21,19,2,3,0,90.48
932,1189,2024-11-01,22,20,0,2,2,90.91
933,1190,2024-06-01,22,21,1,1,0,95.45
934,1190,2024-07-01,22,21,0,0,1,95.45
935,1190,2024-08-01,23,23,0,0,0,100.0
936,1190,2024-09-01,21,21,0,1,0,100.0
937,1190,2024-10-01,20,18,0,0,2,90.0
938,1190,2024-11-01,23,22,1,1,0,95.65
939,1192,2024-10-01,21,21,0,4,0,100.0
940,1192,2024-11-01,23,23,0,2,0,100.0
941,1193,2024-06-01,23,21,0,0,2,91.3
942,1193,2024-07-01,23,23,0,1,0,100.0
943,1193,2024-08-01,22,20,0,3,2,90.91
944,1193,2024-09-01,20,15,5,4,0,75.0
945,1193,2024-10-01,21,21,0,2,0,100.0
946,1193,2024-11-01,22,22,0,3,0,100.0
947,1194,2024-06-01,20,18,2,0,0,90.0
948,1194,2024-07-01,20,18,1,3,1,90.0
949,1194,2024-08-01,22,21,0,0,1,95.45
950,1194,2024-09-01,20,20,0,2,0,100.0
951,1194,2024-10-01,22,22,0,3,0,100.0
952,1194,2024-11-01,23,23,0,1,0,100.0
953,1195,2024-06-01,21,21,0,3,0,100.0
954,1195,2024-07-01,22,22,0,1,0,100.0
955,1195,2024-08-01,23,21,1,3,1,91.3
956,1195,2024-09-01,22,21,0,1,1,95.45
957,1195,2024-10-01,22,21,0,0,1,95.45
958,1195,2024-11-01,22,21,0,0,1,95.45
959,1197,2024-06-01,23,23,0,0,0,100.0
960,1197,2024-07-01,21,21,0,1,0,100.0
961,1197,2024-08-01,21,20,1,2,0,95.24
962,1197,2024-09-01,20,18,0,4,2,90.0
963,1197,2024-10-01,20,20,0,0,0,100.0
964,1197,2024-11-01,20,20,0,3,0,100.0
965,1198,2024-06-01,20,19,0,2,1,95.0
966,1198,2024-07-01,21,21,0,4,0,100.0
967,1198,2024-08-01,21,20,0,2,1,95.24
968,1198,2024-09-01,23,23,0,4,0,100.0
969,1198,2024-10-01,20,19,0,0,1,95.0
970,1198,2024-11-01,21,21,0,2,0,100.0
971,1200,2024-06-01,21,21,0,1,0,100.0
972,1200,2024-07-01,22,21,0,1,1,95.45
973,1200,2024-08-01,21,19,1,3,1,90.48
974,1200,2024-09-01,20,18,1,4,1,90.0
975,1200,2024-10-01,20,19,0,1,1,95.0
976,1200,2024-11-01,21,21,0,0,0,100.0
977,1201,2024-06-01,22,21,0,1,1,95.45
978,1201,2024-07-01,22,21,0,0,1,95.45
979,1201,2024-08-01,23,22,1,4,0,95.65
980,1201,2024-09-01,23,19,3,4,1,82.61
981,1201,2024-10-01,23,23,0,0,0,100.0
982,1201,2024-11-01,23,18,4,2,1,78.26
983,1202,2024-06-01,21,19,0,2,2,90.48
984,1202,2024-07-01,21,21,0,2,0,100.0
985,1202,2024-08-01,22,21,1,0,0,95.45
986,1202,2024-09-01,22,17,5,3,0,77.27
987,1202,2024-10-01,20,19,0,0,1,95.0
988,1202,2024-11-01,21,19,0,2,2,90.48
989,1203,2024-06-01,22,20,2,3,0,90.91
990,1203,2024-07-01,22,20,0,3,2,90.91
991,1203,2024-08-01,22,21,0,4,1,95.45
992,1203,2024-09-01,23,22,0,2,1,95.65
993,1203,2024-10-01,21,19,2,2,0,90.48
994,1203,2024-11-01,21,21,0,2,0,100.0
995,1204,2024-06-01,23,21,1,4,1,91.3
996,1204,2024-07-01,22,16,4,3,2,72.73
997,1204,2024-08-01,23,22,1,0,0,95.65
998,1204,2024-09-01,20,20,0,3,0,100.0
999,1204,2024-10-01,23,21,1,2,1,91.3
1000,1204,2024-11-01,20,18,2,1,0,90.0
1001,1205,2024-06-01,22,22,0,4,0,100.0
1002,1205,2024-07-01,21,21,0,3,0,100.0
1003,1205,2024-08-01,20,17,1,1,2,85.0
1004,1205,2024-09-01,22,20,1,1,1,90.91
1005,1205,2024-10-01,22,15,6,2,1,68.18
1006,1205,2024-11-01,23,19,4,0,0,82.61
1007,1206,2024-06-01,21,21,0,0,0,100.0
1008,1206,2024-07-01,20,19,0,0,1,95.0
1009,1206,2024-08-01,23,21,0,2,2,91.3
1010,1206,2024-09-01,20,20,0,3,0,100.0
1011,1206,2024-10-01,22,22,0,4,0,100.0
1012,1206,2024-11-01,21,19,0,4,2,90.48
1013,1207,2024-06-01,22,19,2,0,1,86.36
1014,1207,2024-07-01,21,21,0,3,0,100.0
1015,1207,2024-08-01,20,20,0,2,0,100.0
1016,1207,2024-09-01,23,21,2,4,0,91.3
1017,1207,2024-10-01,23,21,2,3,0,91.3
1018,1207,2024-11-01,21,21,0,4,0,100.0
1019,1208,2024-06-01,21,19,2,3,0,90.48
1020,1208,2024-07-01,22,22,0,0,0,100.0
1021,1208,2024-08-01,20,18,0,3,2,90.0
1022,1208,2024-09-01,23,23,0,3,0,100.0
1023,1208,2024-10-01,20,16,4,2,0,80.0
1024,1208,2024-11-01,23,23,0,0,0,100.0
1025,1209,2024-07-01,23,21,1,1,1,91.3
1026,1209,2024-08-01,23,17,6,0,0,73.91
1027,1209,2024-09-01,20,16,4,1,0,80.0
1028,1209,2024-10-01,20,19,0,1,1,95.0
1029,1209,2024-11-01,20,18,2,0,0,90.0
1030,1210,2024-06-01,20,18,2,3,0,90.0
1031,1210,2024-07-01,21,19,0,0,2,90.48
1032,1210,2024-08-01,20,19,0,4,1,95.0
1033,1210,2024-09-01,23,23,0,2,0,100.0
1034,1210,2024-10-01,22,16,6,1,0,72.73
1035,1210,2024-11-01,21,20,1,4,0,95.24
1036,1211,2024-06-01,23,23,0,2,0,100.0
1037,1211,2024-07-01,23,22,1,0,0,95.65
1038,1211,2024-08-01,20,19,1,1,0,95.0
1039,1211,2024-09-01,22,21,0,3,1,95.45
1040,1211,2024-10-01,22,22,0,2,0,100.0
1041,1211,2024-11-01,21,21,0,1,0,100.0
1042,1212,2024-06-01,22,21,0,4,1,95.45
1043,1212,2024-07-01,20,19,0,4,1,95.0
1044,1212,2024-08-01,22,18,3,1,1,81.82
1045,1212,2024-09-01,22,22,0,1,0,100.0
1046,1212,2024-10-01,21,21,0,0,0,100.0
1047,1212,2024-11-01,23,22,0,3,1,95.65
1048,1213,2024-06-01,23,21,2,1,0,91.3
1049,1213,2024-07-01,20,19,1,1,0,95.0
1050,1213,2024-08-01,21,18,1,3,2,85.71
1051,1213,2024-09-01,23,21,1,2,1,91.3
1052,1213,2024-10-01,22,22,0,4,0,100.0
1053,1213,2024-11-01,23,22,1,4,0,95.65
1054,1216,2024-07-01,20,15,3,3,2,75.0
1055,1216,2024-08-01,21,14,6,3,1,66.67
1056,1216,2024-09-01,23,22,1,4,0,95.65
1057,1216,2024-10-01,23,19,2,4,2,82.61
1058,1216,2024-11-01,23,22,0,4,1,95.65
1059,1217,2024-06-01,20,18,2,2,0,90.0
1060,1217,2024-07-01,23,22,0,4,1,95.65
1061,1217,2024-08-01,22,21,0,4,1,95.45
1062,1217,2024-09-01,22,21,0,3,1,95.45
1063,1217,2024-10-01,23,23,0,3,0,100.0
1064,1217,2024-11-01,20,19,1,3,0,95.0
1065,1218,2024-06-01,21,21,0,3,0,100.0
1066,1218,2024-07-01,21,21,0,3,0,100.0
1067,1218,2024-08-01,23,22,0,4,1,95.65
1068,1218,2024-09-01,22,21,0,2,1,95.45
